_id,ltable_id,rtable_id,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,price_price_lev_dist,price_price_lev_sim,price_price_jar,price_price_jwn,price_price_exm,price_price_jac_qgm_3_qgm_3,label
3696,804,663,samsung 22 ' black flat panel series 6 lcd hdtv ln22a650,"samsung 22 ' black flat panel series 6 lcd hdtv ln22a650 1680 x 1050 true 720p resolution 5,000:1 dynamic contrast ratio srs trusurround xt built-in digital tuner ( atsc/clear qam ) wide color enhancer 8ms response time touch of color design black with red finish",599.0,samsung 4 series ln37a450 37 ' lcd tv,"samsung ln37a450 37 ' widescreen 720p lcd hdtv 10,000:1 dynamic contrast ratio 6ms response time piano black",796.82,0,0.8246268656716418,3.0,0.0,0.24358974358974358,0.42640143271122083,0.8051557540893555,35.0,0.375,4.0,0.33333333333333337,0.5777778029441833,0.5777778029441833,0,0.0,0
3697,1008,998,griffin black iphone 3g clarifi protective case with built-in close-up lens 8245ip2mgnfi,griffin black iphone 3g clarifi protective case with built-in close-up lens 8245ip2mgnfi protective polycarbonate case close-up lens focuses close for incredible detail lens slides in place for close-ups no adapters or small pieces to lose black finish ( iphone not included ),34.0,griffin 8245-ip2mgnfi clarifi protective case for smartphone,polycarbonate black,18.99,0,0.9900793650793651,3.0,0.25,0.4,0.4364357804719848,0.800303041934967,48.0,0.4545454545454546,4.0,0.19999999999999996,0.4833333194255829,0.4833333194255829,0,0.0,1
3698,569,694,samsung 46 ' series 6 lcd black flat panel hdtv ln46a650,"samsung 46 ' series 6 lcd black flat panel hdtv ln46a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish",None,samsung 6 series ln19a650 19 ' lcd tv,"samsung ln19a650 19 ' widescreen lcd hdtv 3,000:1 dynamic contrast ratio 8ms response time",369.0,0,0.8198847262247839,2.0,0.33333333333333337,0.29333333333333333,0.5330017908890261,0.8202173113822937,33.0,0.4107142857142857,5.0,0.0,0.0,0.0,0,0.0,0
3699,619,886,sony bravia wireless home theater system in black davhdx576wf,sony bravia wireless home theater system in black davhdx576wf 5.1 channel surround sound s-air technology bravia sync digital media port hdmi output with 720p/1080p upscaling of dvd media digital cinema auto calibration portable audio enhancer multi speaker formation music/movie mode black finish,None,onkyo hts5100 home theater system hts5100b,", a/v receiver , 7.1 speakers 1200w rms dolby pro logic iix , dolby digital , dolby digital ex , dts , dts-es , dts neo :6 , dts 96/24 black",478.72,0,0.6986455981941309,3.0,0.0,0.23170731707317074,0.4082482904638631,0.579807460308075,35.0,0.42622950819672134,6.0,0.0,0.0,0.0,0,0.0,0
3700,450,980,canon vixia high definition camcorder hf100,canon vixia high definition camcorder hf100 2.7 ' color widescreen lcd 12x hd video zoom lens 3.3 megapixel digic dv ii image processor 200x digital zoom rgb primary color filter built-in electronic lens cover,None,canon dc310 digital camcorder 2694b001,"canon dc310 dvd camcorder w / 41x advanced zoom , built-in lens cover , image stabilization , & canon exclusive - digic dv ii",289.95,0,0.4591836734693877,2.0,0.33333333333333337,0.21739130434782608,0.3651483716701107,0.8010200262069702,22.0,0.4883720930232558,6.0,0.0,0.0,0.0,0,0.0,0
3701,576,926,canon silver 10 megapixel powershot digital camera sd790is,canon silver 10 megapixel powershot digital camera sd790is 10.0 megapixel 3x optical zoom optical image stabilizer 3.0 ' purecolor lcd face detection technology motion detection technology digic iii image processor red-eye correction silver finish,None,sony cyber-shot dsc-w170 digital camera silver dscw170,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,None,0,0.6220302375809935,2.0,0.33333333333333337,0.28735632183908044,0.40089186286863654,0.6594502925872803,42.0,0.27586206896551724,0.0,1.0,1.0,1.0,1,1.0,0
3702,901,535,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,None,nikon coolpix s550 digital camera plum 26110,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,None,0,0.5937846836847946,3.0,0.0,0.2077922077922078,0.3086066999241838,0.6773779392242432,25.0,0.4444444444444444,0.0,1.0,1.0,1.0,1,1.0,0
3703,722,347,lg 2.0 cu . ft. over-the-range stainless steel microwave oven lmvm2085ss,lg 2.0 cu . ft. over-the-range stainless steel microwave oven lmvm2085ss warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting stainless steel finish,None,panasonic 2.2 cu . ft. stainless steel luxury full size countertop microwave oven nnsd967ss,None,None,0,0.48060941828254844,3.0,0.0,0.31451612903225806,0.5640760748177662,0.6481186747550964,53.0,0.41758241758241754,0.0,1.0,1.0,1.0,1,1.0,0
3704,714,321,lg 30 ' stainless steel freestanding gas range lrg30357ss,lg 30 ' stainless steel freestanding gas range lrg30357ss 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven stainless steel finish,None,weber genesis series s-310 60 ' freestanding gas grill,None,None,0,0.44957983193277307,3.0,0.0,0.20430107526881722,0.3333333333333333,0.6951886415481567,39.0,0.3157894736842105,0.0,1.0,1.0,1.0,1,1.0,0
3705,747,936,nikon coolpix p80 digital camera in black coolpixp80,nikon coolpix p80 digital camera in black coolpixp80 10.1 megapixels 18x optical wide-angle zoom-nikkor lens 2.7 ' high-resolution lcd electronic viewfinder auto adjusts up to iso 6400 in-camera red-eye fix face-priority af d-lighting high quality tv movies with sound black finish,None,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,None,0,0.7980769230769231,3.0,0.0,0.4927536231884058,0.6249999999999999,0.8900319933891296,19.0,0.6481481481481481,0.0,1.0,1.0,1.0,1,1.0,0
3706,356,860,frigidaire gld4355rfs gallery speedclean 24 ' white dishwasher gld4355wh,frigidaire gld4355rfs gallery speedclean 24 ' white dishwasher gld4355wh 5-level precision direct wash system variable washing pressure power dry drying system granitegrey interior stainless steel food disposer and self cleaning filter 12 easy clean electronic touchpads with digital display smart soil sensor ultraquiet plus sound insulation package white finish,None,frigidarie gld4355rf 24 ' gallery speed clean dishwasher ( black ),None,451.29,0,0.413953488372093,3.0,0.0,0.5111111111111111,0.40201512610368484,0.8816962838172913,28.0,0.6111111111111112,6.0,0.0,0.0,0.0,0,0.0,0
3707,534,648,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b include 3 handsets expandable up to 4 handsets digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting speakerphone intercom 11 days standby 5 hours talk time black finish,79.0,panasonic palmcorder sdr-h60 digital camcorder sdr-h60s,"panasonic sdr-h60 60gb hard disk drive/sd hybrid camcorder with 50x optical zoom , advanced optical image stabilization , one-touch dvd copy , anti-shock shield and one-touch navigation , records to internal hard drive or sd card",None,0,0.8240740740740741,3.0,0.0,0.20202020202020202,0.25819888974716115,0.7785626649856567,49.0,0.33783783783783783,4.0,0.0,0.0,0.0,0,0.0,0
3708,146,633,panasonic 2 line 5.8 ghz fhss gigarange expandable digital cordless answering system black finish kxtg6700b,panasonic 2 line 5.8 ghz fhss gigarange expandable digital cordless answering system kxtg6700b expandable up to 8 handsets total 4-line backlit lcd on handset voice enhancer technology handset speakerphone clarity booster room monitor 60 minutes of total record time black finish,None,panasonic kx-tg9372b expandable digital cordless phone,1 x phone line ( s ) black,86.54,0,0.23064770932069512,3.0,0.0,0.296,0.4216370213557839,0.7752232551574707,65.0,0.39252336448598135,5.0,0.0,0.0,0.0,0,0.0,0
3709,486,418,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,None,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95,0,0.8600823045267489,2.0,0.33333333333333337,0.22093023255813954,0.40089186286863654,0.8188269138336182,37.0,0.3833333333333333,6.0,0.0,0.0,0.0,0,0.0,0
3710,742,218,lg lmx25981st 24.7 cu . ft. capacity stainless steel french door refrigerator lmx25981ss,"lg lmx25981st 24.7 cu . ft. capacity stainless steel french door refrigerator lmx25981ss double freezer drawers tall ice & water dispensing center sophisticated design , inside & out 4 compartment crisper system lodecibel quiet operation contour doors with hidden hinges premium led interior light stainless steel finish",None,lg electronics lrbp1031w 10 cu . ft. refrigerator,None,None,0,0.29380053908355797,3.0,0.0,0.2018348623853211,0.49029033784546,0.7327131628990173,64.0,0.2727272727272727,0.0,1.0,1.0,1.0,1,1.0,0
3711,363,973,canon pixma mx700 multifunction printer mx700c,"canon pixma mx700 multifunction printer mx700c advanced 5 in 1 printer , scanner , copier , fax machine high resolution up to 4800 x 1200 color prints 2 way paper feed auto-image fix quick start memory card slot grey and black finish",None,canon pixma mp620 wireless photo all-in-one inkjet printer 2921b002,None,None,0,0.3730729701952723,2.0,0.33333333333333337,0.21978021978021978,0.4082482904638631,0.8022598028182983,36.0,0.4626865671641791,0.0,1.0,1.0,1.0,1,1.0,0
3712,505,612,panasonic viera 50 ' plasma flat panel 1080p hdtv in black th50pz85u,panasonic viera 50 ' plasma flat panel 1080p hdtv in black th50pz85u 1080p display 1920 x 1080 native resolution color purity optimizer surround sound anti-reflective filter viera link hdavi control built-in ntsc/atsc/qam tuners 3 hdmi inputs built-in galleryplayer capable sd card memory slot pedestal stand included black finish,None,panasonic viera tc-37lz85 37 ' lcd tv,"37 ' atsc , ntsc 16:9 1920 x 1080 hdtv",799.11,0,0.8251633986928104,3.0,0.0,0.2,0.3273268353539886,0.8103974461555481,42.0,0.38235294117647056,6.0,0.0,0.0,0.0,0,0.0,0
3713,780,17,linksys ultra rangeplus wireless-n broadband router wrt160n,linksys ultra rangeplus wireless-n broadband router wrt160n internet-sharing router 4-port switch enhanced wireless access point mimo technology faster than wireless-g protected by wireless encryption powerful spi firewall 2 antennas glossy black finish,79.0,linksys wireless-g range expander wireless bridge wre54g,54mbps,None,0,0.02179487179487183,3.0,0.0,0.3058823529411765,0.14285714285714285,0.8171189427375793,36.0,0.38983050847457623,4.0,0.0,0.0,0.0,0,0.0,0
3714,819,1055,flip video f360 black mino series camcorder f360b,flip video f360 black mino series camcorder f360b 2gb internal memory one-touch recording built-in flash memory rechargeable lithium ion battery power ` child safe ' mode fast lens 2x digital zoom 1.5 ' color high-brightness display flip-out usb arm silent mode tv connector cable included black finish,None,flip video minohd 60 min black f460b,None,232.5,0,0.776303317535545,4.0,0.0,0.3770491803278688,0.40089186286863654,0.8583900332450867,26.0,0.4693877551020408,5.0,0.0,0.0,0.0,0,0.0,0
3715,753,901,mitsubishi 835 diamond series 73 ' 1080p dlp rear projection hdtv wd73835,mitsubishi 835 diamond series 73 ' 1080p dlp rear projection hdtv wd73835 1920 x 1080 full hd resolution 6-color processor smooth 120hz x.v.color plush1080p 12-bit digital video processing color 4d video noise reduction 3d ready netcommand deepfield imager black finish,3499.0,mitsubishi diamond wd-65835 65 ' projection tv,65 ' dlp,2399.0,0,0.8357380688124306,3.0,0.0,0.35555555555555557,0.4364357804719848,0.8185020685195923,37.0,0.4931506849315068,2.0,0.6666666666666667,0.8888888955116272,0.8888888955116272,0,0.3333333333333333,0
3716,180,732,lowepro digital camera case in black rezo15bk,"lowepro rezo 15 digital camera case in black rezo15bk slim , sleek little pouch stretchy side gussets pocket for memory card adjustable shoulder strap water-resistant microfiber",None,sony cyber-shot dsc-h50 digital camera black dsch50b,9.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,329.0,0,0.24590163934426235,3.0,0.0,0.24358974358974358,0.4285714285714285,0.6296652555465698,35.0,0.32692307692307687,5.0,0.0,0.0,0.0,0,0.0,0
3717,10,716,panasonic integrated telephone system kxts108w,panasonic integrated telephone system kxts108w 16 digit lcd with clock hands free speakerphone built-in data port 10-station one-touch dialing 3-step ringer volume white finish,44.0,panasonic sc-pt660 home theater system,"dvd player , 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby digital , dts , dolby pro logic",None,0,0.013966480446927387,2.0,0.33333333333333337,0.2222222222222222,0.3999999999999999,0.8334243893623352,28.0,0.3913043478260869,4.0,0.0,0.0,0.0,0,0.0,0
3718,298,376,lg pearl gray xl capacity electric dryer dle5955g,lg pearl gray xl capacity electric dryer dle5955g 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation pearl gray finish,None,lg electronics dle2516w 27 ' electric dryer,None,None,0,0.7925531914893618,3.0,0.0,0.2465753424657534,0.40089186286863654,0.7663737535476685,31.0,0.36734693877551017,0.0,1.0,1.0,1.0,1,1.0,0
3719,370,654,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",None,canon powershot sd890 is digital camera 2566b001,"canon powershot sd890 is 10 megapixel , 5x optical zoom , 2.5 ' lcd , ua lens digital camera",198.0,0,0.5657492354740061,3.0,0.0,0.2054794520547945,0.3086066999241838,0.6832729578018188,28.0,0.41666666666666663,5.0,0.0,0.0,0.0,0,0.0,0
3720,918,1006,apple 16gb green 4th generation ipod nano mb913lla,"apple 16gb green 4th generation ipod nano mb913lla holds up to 4,000 songs in 128-kbps aac format , 14,000 ipod-viewable photos and 16 hours of video 2 ' ( diagonal ) liquid crystal display with blue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible green finish",None,apple 8gb ipod nano pink ( 4th generation ) mb735ll/a,None,146.75,0,0.9125248508946322,4.0,0.0,0.4266666666666667,0.5590169943749475,0.8693476915359497,30.0,0.4339622641509434,6.0,0.0,0.0,0.0,0,0.0,0
3721,478,450,transcend 2gb 133x ultra speed compact flash card ts2gcf133,transcend 2gb 133x ultra speed compact flash card ts2gcf133 dual-channel support compactflash 4.0 compliant ecc technology low power consumption multi-platform compatibility,None,transcend 8gb compact flash card ( 133x ) ts8gcf133,transcend 8gb compactflash card ( 133x ),None,0,0.9414225941422594,2.0,0.33333333333333337,0.5416666666666666,0.5555555555555556,0.8925719261169434,28.0,0.5254237288135593,0.0,1.0,1.0,1.0,1,1.0,0
3722,705,733,samsung minidv digital camcorder scdc382,samsung minidv digital camcorder scdc382 680k pixel ccd 34x zoom lens 720 x 480 pixel movie resolution digital image stabilizer 23 language options 80 minute battery life,None,samsung sc-d382 digital camcorder,samsung sc-d382 mini dv camcorder,128.96,0,0.9618008185538881,2.0,0.33333333333333337,0.5098039215686274,0.6708203932499369,0.8668398261070251,15.0,0.625,6.0,0.0,0.0,0.0,0,0.0,1
3723,502,589,sharp aquos 32 ' black lcd hdtv lc32d64u,"sharp aquos 32 ' black lcd hdtv lc32d64u 1920 x 1080p pixel resolution up to 60,000 hours lamp life built-in atsc/qam/ntsc tuner 10,000:1 dynamic contrast ratio 4ms response time 4-wavelength backlight system black finish",None,sharp aquos lc-37d64u 37 ' lcd tv,"37 ' active matrix tft ntsc , atsc 16:9 1920 x 1080 hdtv",880.72,0,0.8522920203735145,2.0,0.33333333333333337,0.3157894736842105,0.5345224838248487,0.8718181848526001,22.0,0.44999999999999996,6.0,0.0,0.0,0.0,0,0.0,0
